id	text	likes
53966	"Такова моя судьба с детства. Все те, кто меня окружали, видели на моем лице признаки дурного 
свойства, которых не было.. 
Их предполагали, и они родились. 
Я был скромен - меня обвинили в лукавстве. Я стал скрытен. 
Я очень тонко чувствовал добро и зло - меня оскорбляли, я стал злопамятен и завистлив. 
Я был открыт для всех, я готов был полюбить весь мир, но меня не поняли. 
И я научился ненавидеть. 
Говорил правду - мне не верили. Научился обманывать. 
И в душе моей родилась печаль.. отчаяния, я бы сказал.. 
Не того отчаяния, которое лечится под дулом пистолета, а какое-то холодное.. Бессильное отчаяние.. Прикрытое любезностью и добродушной улыбкой.. 

Я превратился в нравственного урода. И стал таким, каким бы меня хотели видеть. 
Во мне видят зло - я тут же становлюсь злым. Видят добро - тут же становлюсь добрым.. 
Моя душа разделилась на две половины.. 
Одна половина стала уменьшаться. Она становилась все меньше, стала сохнуть, в результате 
умерла, я ее отрезал и бросил. 
В то время, как другая - была готова к услугам каждого.

М. Ю. Лермонтов. ""Герой Нашего Времени"""	676
53965	"В холодном утреннем свете исполнение твердо принятых накануне вечером решений дается трудновато. 

Джордж Оруэлл. ""Да здравствует фикус!"""	495
53964	"Жизнь имеет смысл, пока есть о ком заботиться… Жизнь имеет смысл тогда, когда есть для кого жить.

Н.Абгарян «Дальше жить»"	551
53962	"Это утро похоже на одно из тех, когда ты встаешь и вдруг понимаешь, что сердце уже не так болит, дышится легче, а трава за окном все зеленее. Наконец наступила пора влюбленных пар, бабочек в животе и глупых поступков - весна.

Джоанна Брукс ""Поворот не туда"""	582
53961	"Дурацкое, конечно, чувство эта надежда, но очень приятное. Трудно за нее не цепляться.

Макс Фрай ""Ветры, ангелы и люди"""	788
53960	"- А вам, Даниель, какие женщины нравятся?
- По правде говоря, я плохо в них разбираюсь.
- Да в них никто не разбирается: ни Фрейд, ни даже они сами. Это как электричество. Не обязательно в нем разбираться, чтобы ударило током.

""Тень ветра"" Карлос Руис Сафон"	463
53959	"Если это бремя досталось мне, значит, оно мне по плечу.

Маргарет Митчелл ""Унесённые ветром"""	826
53958	"Просто беда с ними, с откровенными, открытыми людьми. Они думают, что и все остальные - такие же. 

""Бегущий за ветром"""	1254
53957	"От страсти у мужчины кровь бурлила.
И женщина, с улыбкой на устах, 
Сказала, что себя бы разрешила, 
Поцеловать, но только в двух местах.
Мужчины, о, святая простота! 
Он к женщине придвинулся поближе. 
И попросил, скорей назвать места.
Она сказала: ""в Риме и в Париже"""	891
53956	"— Где она?
— В психиатрической клинике.
— Я бы пошел, но боюсь, меня там и оставят.
— Я тоже.

(The X-Files)"	399
53955	"Я никогда не называл ее зайками, котиками, рыбками и малышами. Я обращаюсь к ней ""моя нежность"". Сам я не очень ласков, а уж тем более нежен с окружающими, но она будит во мне это чувство. Она является олицетворением всей моей нежности. Моя нежность.

А. Шпаковская ""Записки"""	582
53954	"Когда я спросила: «Почему вы носите на спине ковёр?» — он ответил: «Мне холодно». Я вообще заметила, что сумасшедшие очень логичны и даже интересны.

В. Токарева"	413
53952	"Молитва — это, конечно, хорошо. Она иногда помогает привести мысли в порядок. Но топор есть топор, во что бы ты ни верил.

Терри Пратчетт «Carpe Jugulum. Хватай за горло!»"	376
53950	"Я хочу увидеть море. Я хочу дышать до головокружения этим воздухом, густым от мерно вздрагивающей водной глади, от криков птиц, пронзительных, как последнее откровение Бога. Я хочу лежать на мокром прибрежном песке, без одежды, без прошлого, без будущего и курить в сырое небо, улыбаясь невероятной свободе каждого движения ветра, удивительной рыбой струящегося по коже. Я хочу собирать разноцветные камни и стирать с лица брызги воды, не открывая глаз, не будя души, почти не существуя, почти став частью окружающего, движущегося, меняющегося, влажного, солёного, такого чуждого и такого понятного. Я хочу потеряться в ласке волн, я хочу забыть себя самого и просто — плыть. Туда, где жизнь окрашивается мягким светом заходящего солнца.

 Аль Квотион ""Запчасть Импровизации"""	464
53948	"Никому не придёт в голову сообщать хорошие новости ночью. С этим ждут до утра. Другое дело новости плохие. Они не терпят отсрочки. Забавно устроен мир. Хорошее никогда не торопится. Зато с плохим такая спешка.

Мацуо Монро, ""Научи меня умирать"""	631
53947	"Когда утром не хочется идти на работу, а вечером не хочется идти домой, жизнь надо менять. 

Михаил Веллер. ""Приключения майора Звягина"""	659
53946	Нельзя приходить - уходить, когда вздумается. Нельзя просто оставлять человека посреди шоссе в дождь, а на следующее утро ждать, что он бросится к тебе на шею. (с)	916
53945	"Ближе к пяти рассвет наполнит Москву светом. 
Я ещё не ложился, а ты проснулась где-то. (с)"	538
53943	"... некрасивых всегда любят. И бездарных — тоже. Если тебя вдруг все любят, имеет смысл задуматься.

Анна Матвеева. ""Завидное чувство Веры Стениной""."	321
53942	"Где-то в апреле выдохнешься, устанешь, 
Снимешь тебя, сдерешь, через плечи стянешь, 
Скомкаешь в угол – а к октябрю опять: 
Кроме тебя и нечего надевать. 
 
Вера Полозкова. Стихи."	418
53941	"Скучать по кому-то — самое прекрасное из всех грустных чувств. 
 
М.Парр ""Вафельное сердце"""	421
53940	"У телевизора есть одно прекрасное свойство, — подумав, произнес он. — Его всегда можно выключить. 
 
Харуки Мураками"	337
53939	"Я думал, будто ищу любовь, пока в один прекрасный день не понял, что хочется мне прямо противоположного - держаться от нее подальше. 
 
Фредрик Бегбедер"	513
53938	"Вдруг словно страшный электрический шок прошел по моему телу, плечи откинулись назад, я сел прямо. Реальность, как сильная пощечина, прервала мой транс.

Дэниел Киз. Множественные умы Билли Миллигана."	164
53937	"Многие женщины почему-то думают, что родить ребёнка и стать матерью — одно и то же. С тем же успехом можно было бы сказать, что одно и то же — иметь рояль и быть пианистом.

 Сидни Харрис"	523
53935	"Остановись. Достань голову из телефона. Мир прекрасен. Ты прекрасен.

К.Флоренс ""Успей влюбиться"""	773
53934	"Вам, наверное, знаком такой момент, когда женщина хочет, чтобы вы сказали ей всю правду до конца. И вы, я думаю, прекрасно понимаете, что этого ни в коем случае нельзя делать?

Грегори Дэвид Робертс ""Тень горы"""	365
53933	"Люди видели бы вокруг себя много прекрасного, если бы не были так злы. 
 
Жюль Ренар"	497
53932	"Порой я ее обожаю. А порой хочу всадить ей пулю в лоб.

Дэнни Кинг"	614
53931	"- Тебе жалко, что она умерла? 
Я заметил, что, говоря о мертвых, все делают серьезные лица и вздыхают, даже если едва их знали. А дедушка, наоборот, никогда не грустил, когда мы говорили о бабушке. 
- Для меня она не умерла, Тонино. Запомни: ты не умираешь, пока тебя кто-то любит. 
 
Анджела Нанетти ""Мой дедушка был вишней"""	764
53930	"- Тебе нехорошо, дедушка? - спросил я его. 
Дедушка поднялся и пошел к дому. 
- Мне очень хорошо, но у меня вот тут заноза, - ответил он, показывая на сердце. 
 
Анджела Нанетти ""Мой дедушка был вишней"""	239
53927	"Ты сегодня в сером пальто 
как будто угрюм

И красив до безумия со 
снежинками в волосах,

Только в сером пальто
я тебя не люблю,

Я люблю тебя в синем 
несколько лет назад. (с)"	562
53926	"Если человек не меняется, то в чём вообще смысл событий его жизни?

Дуглас Коупленд"	776
53924	"«Детка» и «дорогуша» — для меня все равно что пуля в мозг. Я зарезервировала лучшие места в аду для людей, которые так ко мне обращаются. 
 
Алан Брэдли ""Копченая селедка без горчицы"""	271
53923	"Свежий воздух и развлечения — это самые восхитительные средства, которые знает медицина.

 Уильям Теккерей
«Ярмарка тщеславия»"	461
53920	"В гробу я видал все эти ваши долбанные тонкости психологии. Я нетерпеливый подонок и сукин сын. 
 
""Резня"""	630
53918	Случаются дни, когда не происходит ничего особенного, но на тебя вдруг накатывает волна тоски и такое чувство одиночества, что потом ты долго не можешь его забыть.(с)	599
53917	"Мой сарказм, кажется, на него не действует. Если это так, у меня проблемы, потому что сарказм - мой обычный способ коммуникации.

Рик Янси ""Пятая волна"""	334
53916	"У меня есть пара огромных шкафов и сундуков, битком набитых чувствами к тебе. Но они запираются на ключ, и этот ключ у меня в кармане.

Даниэль Глаттауэр. Все семь волн"	588
53915	"В страданиях тех, кого разлюбили, всегда есть что-то смешное. 
 
Оскар Уайльд"	491
53914	"Если человек не хочет, чтобы над его религией смеялись, он всегда может выбрать себе не такую смешную религию.

А. Невзоров"	202
53913	"Ливень укутал дорогу домой.
Пруд снова наполнился жизнью.
Этот фрагмент не ключевой,
Но любая секунда с тобой - признана.

Осыпан пеплом асфальт,
Ты сжимаешь руку в своей...
Чувства принято так соединять:
После выхода токсичных тиражей.

Пасмурно, нас сблизил закат.
Наблюдаешь, нахмурены брови.
Приятно счастье словом обнажать,
И чувствовать дыхание без конвоя."	49
53912	"Почти все люди хорошие, когда их в конце концов поймешь.

Харпер Ли ""Убить пересмешника"""	770
53910	"Единственный праздник, который всегда с нами, это бал-маскарад человеческого лицемерия.

Э.Севрус"	1458
53909	"Мы питались хорошо и дешево, пили хорошее и дешевое, спали вдвоем хорошо и в тепле и любили друг друга.

Эрнест Хемингуэй «Праздник,который всегда с тобой»"	513
53907	"Воспоминания - тоже голод.

Э.Хемингуэй «Праздник, который всегда с тобой»"	424
53906	"Знаешь, что я тебе скажу, друг мой? Ведь ты и правда имеешь успех у женщин. Надо этим пользоваться. С этим можно далеко пойти. Женщины-то чаще всего и выводят нас в люди.

Ги де Мопассан ""Милый друг"""	262
53905	"Когда я пьян... мне все нравится.

М. Горький"	553
53899	"Это очаровательно, как все делают вид, что любят друг друга, когда на самом деле не проявляют даже симпатии.

Стивен Чбоски, (Хорошо быть тихоней)"	483
53898	"Мой вам совет: при любых обстоятельствах
делайте вид, что на сердце покой.
Это ваш шанс избежать обязательства
всем объяснять, что случилось с тобой!

Будьте приветливы, доброжелательны,
стрессоустойчивы, в чем-то просты.
Много читайте, тогда обязательно
речи и мысли не будут пусты.

Не осуждайте других, не злорадствуйте!
помните истину: прошлого нет.
Возраст неважен, указанный в паспорте,
только душа знает сколько вам лет.

Будет тогда в жизни все замечательно,
снимет любую печаль, как рукой!

Но главное здесь - при любых обстоятельствах
делайте вид, что на сердце покой.

Ирина Астахова"	763
53896	"Мой отец всегда говорил:
— Женись, прежде чем секс тебе надоест, иначе вообще никогда не женишься.
Моя мать всегда говорила:
— Никогда не покупай вещей с пластмассовой молнией.
За всю свою жизнь мои родители ни разу не сказали чего-то такого, что хочется вышить шелком на своей подушке.

Ч. Паланик."	275
53895	"Если окинуть взглядом свою жизнь, готов спорить, о 80% своих поступков вы пожалеете. Но жизнь — это и есть ошибки.

 С. Сталлоне"	372
53892	"Каждый убийца, вероятно, чей-то хороший знакомый.

Агата Кристи"	513
53891	"Она благополучно одолела еще две конфеты, запила их целым литром зеленого чая, торжественно пообещала себе не прикасаться к сладкому еще лет двадцать и уснула, чрезвычайно довольная неизвестно чем. Вероятно, просто собой и жизнью в целом.

Макс Фрай. Сказки старого Вильнюса."	800
53890	"Он казался таким несчастным, что, попроси он у меня пистолеты, чтобы застрелиться, я, вероятно, дал бы ему их. 

А. Мериме ""НОВЕЛЛЫ"""	262
53889	"Ну как ты там, душа моя?
Давно уж от тебя нет слуха.
Ушла. Точнее я прогнал.
И вот меня душит разлука."	598
53888	"Я знаю, как на мед садятся мухи.
Я знаю смерть, что рыщет всё губя.
Я знаю книги, истины и слухи.
Я знаю всё, но только не себя.

Франсуа Вийон"	311
53883	"Двое мужчин, обманутых одной и той же женщиной, — немножко родственники.

Альфред Камю"	784
53882	"Прямых речей от женщины не жди: 
в её «уйди» звучит «не уходи».

Уильям Шекспир"	486
53881	"У большинства мужчин характер яснее всего выявляется в домашней обстановке. 
 
Уилки Коллинз. ""Женщина в белом""."	473
53878	"Как говорится, от здоровой уверенности до нездоровой самоуверенности - один шаг.

Харуки Мураками. О чем я говорю, когда говорю о беге."	384
53875	"— Я была жутко несчастна. 
— И долго? 
— С неделю. 
— Не так уж долго. 
— Это целая вечность, если ты по-настоящему несчастен. 
 
Э.М. Ремарк ""Триумфальная арка"""	674
53874	"Из забывших меня можно составить город.

Иосиф Бродский"	427
53873	"В апреле всегда кажется, еще немножко и все наконец-то будет хорошо. 

Макс Фрай."	1431
53871	"Я уверен в этой женщине. Я хочу провести с ней всю оставшуюся жизнь. В болезни и здравии. В бедности и богатстве. Отвергая всех остальных. Мне это подходит. Я хочу, чтобы ее лицо я видел последним, засыпая по ночам, и первым, что я увижу, просыпаясь утром. Я хочу наблюдать за тем, как с годами это лицо станет изменяться. Я хочу изучить все мельчайшие родинки у нее на теле, запомнить каждую веснушку на ее лице. Обладать и оберегать, пока смерть не разлучит нас. Я целиком и полностью «за». Все отлично. Все просто великолепно. Где я должен расписаться?

Тони Парсонс, ""Муж и жена"""	3084
53865	"Тебе нет ни до чего дела, ты как будто бы обладаешь всеми сокровищами вселенной, даже грусть тебя тешит, даже печаль тебе к лицу, ты самоуверенна и дерзка, ты говоришь: я одна живу — смотрите! а у самой дни бегут и исчезают без следа и без счета, и всё в тебе исчезает, как воск на солнце, как снег... и, может быть, вся тайна твоей прелести состоит не в возможности всё сделать, а в возможности думать, что ты всё сделаешь, — состоит именно в том, что ты пускаешь по ветру силы, которые ни на что другое употребить бы не умела, — в том, что каждый из нас не шутя считает себя расточителем, не шутя полагает, что он вправе сказать: 
«О, что бы я сделал, если б я не потерял времени даром!»

Тургенев. О потерянной молодости"	732
53864	"Голова до прелести пуста, Оттого что сердце — слишком полно 

М. Цветаева"	787
53857	"Люди долго живут вместе, внешность стирается, остаётся ощущение - человек рядом.

Т.Абрамова-Милина ""Ритуал"""	724
53856	"Встреча двух личностей подобна контакту двух химических веществ: если есть хоть малейшая реакция, изменяются оба элемента

Карл Юнг"	954
53855	"И через тысячу лет человек будет так же вздыхать: «ах, тяжко жить!» — и вместе с тем точно так же, как теперь, он будет бояться и не хотеть смерти. 
 
А.П.Чехов. ""Три сестры"""	384
53854	"Облака, облака,
Ты мне скажешь - пока,
Я умоюсь дождем, облака.
Улетайте обратно мои облака,
Улетайте, прошу вас, - пока.

И. Сорин"	194
53853	"— Чем теперь займешься?
— Стану озером. Буду лежать и отражать облака.

Юрий Визбор. ""Завтрак с видом на Эльбрус""."	775
53835	"Оставьте, наконец, меня в покое,
Я износил себя, как старое пальто.
В окне кино, печальное, немое.
Мне кто-то нужен? Нет, уже никто.

Александр Вертинский"	1012
53834	"Рейко не была похожа ни на одну из тех женщин, которых я встречал или мог бы встретить в магазинах, в кино или просто на улице. Она производила такое впечатление, будто могла существовать только при условии, что однажды исчезнет.

Рю Мураками, ""Экстаз"""	405
53833	"А Джейн была совсем другая. Придем с ней в какое-нибудь кино и сразу возьмемся за руки и не разнимаем рук, пока картина не кончится. И даже не думаем ни о чем, не шелохнёмся. С Джейн я никогда не беспокоился, потеет у меня ладонь или нет. Просто с ней было хорошо. Удивительно хорошо.

Джером Д. Сэлинджер. ""Над пропастью во ржи"""	473
53830	"Я против несправедливости к любому отдельному человеку, но вот соберутся все эти люди в толпу, вонючую и орущую низости, — и мне иногда чудится, что Атомная Бомба была величайшим изобретением человека.

Чарльз Буковски"	790
53829	"По своему характеру я склонна к снисходительности и могу все простить людям, кроме несправедливости, неблагодарности и бесчеловечности. 
 
Дени Дидро ""Монахиня"""	1309
53828	"Не знаю, — любили ли мы друг друга, но сколько раз мы с тобой от души хохотали, а этого разве мало?

Мишель Турнье ""Лесной царь"""	1149
53827	"Общение между людьми ограничено большей частью сплетнями и критикой чьих–то поступков. Это наблюдение постепенно заставило меня избегать так называемой светской жизни. Мои дни проходят в одиночестве.

 Ингмар Бергман"	632
53826	"Удивительно, как легко отказываешься от того, с чем вчера, думалось, невозможно расстаться.

Эрих Мария Ремарк, ""Время жить и время умирать"""	1657
53825	"Я всё соврал.
У вас обычные глаза,
И голос ваш такой же как у многих,
Я врал, что всё хотел вернуть назад,
Сплетая воедино две дороги. 

И ваши безмятежные черты
Ничуть меня не душат среди ночи.
Да и в объятьях ваших глубины,
Мне кажется, не больше, чем у прочих.

Ещё я врал, 
что шёл за вами по пути,
Что выдержал разлуки еле-еле.
Я так же врал, что вас когда-нибудь любил.

Я врал себе... 
но так и не поверил...

Эль Твит"	1255
53824	"Мужчины предпочитают класть к себе в постель женщин с чрезмерно развитыми молочными железами, огромными ягодичными мышцами и на редкость малым головным мозгом.

Сидни Шелдон
«Оборотная сторона полуночи»"	458
53823	"Человек никогда не присутствует там, где он на самом деле находится. он вечно копается в прошлом или заглядывает в будущее, а просто спокойно побыть в настоящем - такая редкость. 

Э. Гилберт."	819
53822	"Когда я был мальчишкой, я знал множество людей, к которым мог пойти в гости без предупреждения, понимая, что мне всегда будут рады. Теперь все приятели выросли. И единственным человеком, к которому я мог заявиться без приглашения, оставалась моя мама.

 Тони Парсонс
«Муж и жена»"	774
53821	"Как жаль, что тем, чем стало для меня твое существование,
не стало мое существование для тебя. 

И. Бродский. Сонет"	713
53820	"Как жаль, что нельзя уничтожить одним махом всю тупость и жестокость, не уничтожив при этом человека... 
 
Аркадий и Борис Стругацкие. ""Попытка к бегству"""	494
53819	"- Скажи мне, - наконец прошептала она, - тебе очень весело меня мучить? Я бы тебя должна ненавидеть. С тех пор как мы знаем друг друга, ты ничего мне не дал, кроме страданий... - ее голос задрожал, она склонилась ко мне и опустила голову на грудь мою.
- Может быть, - подумал я, - ты оттого-то именно меня и любила: радости забываются, а печали никогда...

Михаил Лермонтов. Герой нашего времени."	949
53818	"Если бы каждый человек мог жить полной жизнью, давая волю каждому чувству и выражение каждой мысли, осуществляя каждую свою мечту, — мир ощутил бы вновь… мощный порыв к радости. 

Оскар Уайльд."	438
53817	"Современный человек перегружен информацией, она его давит. И поэтому мы почти не способны переживать счастье. Страх – да, боль – да, горе – да. А на счастье… На счастье у нас легкости не хватает. 

Анхель де Куатье"	905
53816	"Нельзя привязываться к людям всем сердцем, это непостоянное и сомнительное счастье. Ещё хуже - отдавать свое сердце одному-единственному человеку, ибо что останется, если он уйдет? 
А он всегда уходит..

Э.М.Ремарк"	750
53815	"Если бы строили дом счастья, самую большую комнату пришлось бы отвести под зал ожидания.

Жюль Ренар"	466
53814	"Как приятно лежать неподвижно на диване и сознавать, что ты один в комнате! Истинное счастие невозможно без одиночества.

А.П.Чехов ""Палата №6"""	557
53813	"Когда обнимаешь меня, думай только обо мне. Можешь делать со мной всё, что хочешь, только не делай больно. Мне пришлось много пережить до сих пор. Больше не хочется. Хочется счастья. 

Харуки Мураками"	583
53812	"Важно стараться, чтобы вокруг были люди, которые могут дать тебе немножко счастья, — ведь живёшь-то ты один раз, дружище. 

Э.Пресли"	524
53809	"А ты тем временем, наверно, видишь сны,
Укрывшись с головою в одеяло.
А я пью чай и тихо жду весны,
И понимаю, как тебя мне мало.

А я смотрю в окошко устало,
Встречая холодный рассвет...
Мне не то, чтоб, тебя очень мало,
Тебя у меня просто нет...

К. Исакова"	452
53808	"Небо люблю. Сколько угодно могу на него смотреть - не надоедает.

Харуки Мураками , ""Слушай песню ветра"""	602
53807	"Я умер где-то 8 лет назад. 
Тот день не предвещал ничем беды. 
Была короткая весенняя гроза 
И город весь взъерошен от воды. 
 
Она молчала. Видимо, ждала. 
А гром взрывался в небе, словно зуммер. 
Она собрала вещи и ушла. 
Она ушла. 
И я случайно умер."	500
53806	"Лучше журавль в небе, чем комок в горле.

Эжен Ионеско"	594
53804	"Сегодня утром проснулась,увидела массу света,увидела весну,и радость заволновалась в моей душе, захотелось на родину страстно.

А. П. Чехов, ""Три сестры"" (1900)"	470
53802	"Только прошу, не пропадай без вести,
Оставь хоть какие-то ниточки, адреса.
Я буду искать тебя до бесконечности,
Пока мне будет сниться наша весна.

Сергей Есенин"	904
53800	"В одно окно смотрели двое.
Один увидел дождь и грязь.
Другой — листвы зелёной вязь,
Весну и небо голубое.
В одно окно смотрели двое.

Расул Гамзатов"	733
53799	"Он перешагнул через расколотую посуду, которую она намеренно не убрала, и вышел. Она окликать его не стала, знала, что никуда не денется, трое сыновей держат его на крепкой привязи: тот, кто вырос без родителей, никогда от своих детей не уйдет.

Н.Абгарян ""Симон"""	314
53798	"Но того чувства, которое, прорастая сквозь сердца, связывает родственными узами людей на всю жизнь, у них так и не случилось.

Н.Абгарян ""Симон"""	329
53797	"...Я никогда с такою силой, 
как в эту осень, не жила. 
Я никогда такой красивой, 
такой влюбленной не была...

Ольга Берггольц.
Из блокнота сорок первого года."	415
53796	"Каждую ночь я рвал себе сердце, а по утрам оно снова срасталось.

Майкл Ондатже"	676
53795	"Я не знаю, существует ли предел страданий, приходящихся на долю одного человека. Говорят, нам отпущено столько, сколько мы в состоянии вынести

Януш Леон Вишневский."	852
53794	"– Это сидит вот здесь, – говорит она, прикладывая руку к груди,– И не отпускает. 
 
Сартр""Тошнота"""	584
53793	"Через два месяца слёзы закончились, ещё через четыре я вспомнила, что есть нужно каждый день, ещё через полгода перестала болеть, лет через пять влюбилась снова. И только тогда опять научилась плакать. И ныне я сожалею, что не отпустила его ровно в тот момент, когда отвернулась, уходя. Искусство любить, которому я продолжаю учиться, пока свелось для меня к следующему простенькому закону: нужно принадлежать любимому существу всецело, пока оно рядом, но прощаясь — проститься навсегда. «Во-первых, это красиво…» 
 
Марта Кетро 
«Справочник по уходу и возвращению»"	1160
53791	"Я хотел передать ему, что сожалею о случившемся и надеюсь, что рука у него уже не болит, но, честно говоря, я ни о чем не сожалею и надеюсь, что рука у него отвалится. 
 
Скарлетт Томас. «Наша трагическая вселенная»"	1084
53790	"В темноте быть собой проще. 
 
Мариша Пессл. «Ночное кино»"	434
53789	"Я не хочу вступать в спор с обществом — например, чтобы улучшить его; для меня главное — не подпускать его к себе слишком близко.

Эрнст Юнгер. «Эвмесвиль»"	458
53787	"-У вас такой счастливый вид! Вы влюблены?
-Да. В платье.
-Очень разумно! - сказал Пестр.- Любовь без страха и без трудностей.

Э.Ремарк.""Жизнь взаймы"""	724
53786	"Пожалуй, они правы, помещая любовь в книги. Пожалуй, только там ей и место.

Уильям Фолкнер."	713
53785	"Когда я попросил Алису выйти за меня замуж, она дала ответ, полный нежности, романтики, проницательности, красоты и теплоты. 
– Нет. 

Фредерик Бегбедер. Любовь живет три года"	490
53784	"- А если бы оказалось возможным, поехали бы вы в Ленинград ? 
- Я  этого добровольно, думаю, не совершу уже.  На место преступления вернуться еще можно, но на место любви..

Иосиф Бродский. Разговор с небожителем"	345
53783	"Есть такая любовь, от которой след в душе остаётся на всю жизнь.

Игорь Хоботов  «Обыкновенин»"	483
53782	"Я заговорил об этом потому,что за последние недели мог убедиться, какое это чудо - быть вместе. я не могу их больше выносить,эти получасовые встречи! Я хочу больше получать от тебя! Я хочу ,чтобы ты  постоянно была со мной, мне надоели эти хитроумные прятки любви, они мне противны , они мне не нужны ,мне нужна ты , ты и только ты, мне никогда не хватит тебя,и я не хочу обходиться без тебя и минуты.

Эрих Мария Ремарк. ""Три товарища"""	398
53781	"Первый признак истинной любви у молодого человека — робость, у молодой девушки — смелость. Это удивительно и в то же время очень просто. Два пола, стремясь сблизиться, заимствуют недостающие им свойства друг у друга.

Виктор Гюго «Отверженные»"	547
53776	"Они скандалили, будто не знали, что злые слова нельзя взять назад и забыть. Не знали, что люди ругаются на полную, а мирятся наполовину, и так каждый раз от любви отрезается, и её становится всё меньше и меньше. Или знали, но не могли ничего поделать. 

Михаил Шишкин ""Письмовник"""	1355
53775	"И при этом я очень сильно его любила. Очень. Можно разные слова подобрать, я умею, но вот о нём — горло сводит и получается только вымученно — очень. Очень. Очень.

Марта Кетро ""Знаки любви и её окончания"""	590
53774	"Любовь бежит от тех, кто гонится за нею. А тем, кто прочь бежит, кидается на шею. 

Уильям Шекспир"	506
53773	"Мне даже обнять некого, чего уж там о любви говорить... 
 
Виталий Гринберг ""Счастливое нечто"""	476
53771	"Задыхаясь, я крикнула: ""Шутка 
Все, что было. Уйдешь, я умру"".
Улыбнулся спокойно и жутко
И сказал мне: ""Не стой на ветру"". 

Анна Ахматова.1911"	440
53769	"Может ли быть что-нибудь нелепее факта, что такой-то человек имеет право убить меня, потому что он живёт по ту сторону реки или моря и потому что его правительство в ссоре с моим, хотя я никакой не имею с ним ссоры. 
 
Блез Паскаль"	690
53767	"Когда я впервые тебе изменил, ты запретила к себе прикасаться. Ты пыталась уйти, сбежать от меня, но я тебя не пускал. Била меня в грудь и лицо, когда я тебя крепко сжимал, и называла меня тем, кем я был после этого. Когда ты достала нож, я впервые почувствовал,
насколько ты мне нужна и какой я... после этого поступка.
Глядя мне в глаза, она сделала резкое движение. Кровь медленно капала на пол из ее запястья. Как только я сделал шаг, она крикнула: «Не подходи!», затем приставила нож к шее. Я не знал, что делать, мои руки дрожали, а сердце выбивало ребра. Я настолько боялся
ее потерять. Она была настроена решительно. Безо всяких сомнений, она была готова к следующему шагу. Паника, дикий ужас охватили меня. Невнятно, дрожащими губами я выдавил из себя, чтобы она убрала нож, и мы спокойно все обсудили. В ответ я услышал
смех, громкий смех... Ее рука ослабела и, выпустив нож из рук, она упала. Подбежав к ней, я начал щупать ее пульс. Она потеряла сознание, но была жива. Представляете? Она была жива! Слезы бежали у меня по лицу. Капля за каплей. Задыхаясь от боли, что обжигала всю мою грудь, я нес ее на руках к кровати. Она была
жива...
Поутру я ожидал чего угодно, но только не того, что произошло. Она поцеловала меня в лоб и прижала к себе. В эти минуты я осознал, какая я тварь и ничтожество. И любой человек, посмотрев со стороны
на эту ситуацию, сказал бы про себя: «Какая же она влюбленная дура!»
– Обними меня, пожалуйста, покрепче, – шепотом попросила она.
После этих слов я понял, что никого в этом мире нет ближе ее. Людей всегда можно кем-то заменить, но ее я больше заменять не хотел никем и никогда. Да, она не была женщиной моей мечты, и отца я ее ненавидел, а за что мне, собственно, его любить? Каждый мой день мог оказаться последним, и это я знал не хуже ее, но меня всегда привлекало лезвие ножа. Особенно его острая грань. Но больше всего меня ранило то, что по этой грани ходила она, без страха в глазах. Вот это действительно было страшнее всего…

Вячеслав Прах 
отрывок из книги ""Кофейня"""	867
